title,doctor_url,specialization,kraj,okres
"Ambulancia rýchlej zdravotnej pomoci, Hostice, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-rychlej-zdravotnej-pomoci-hostice-lse-life-star-emergency.html?page_id=134843, Rýchla zdravotná pomoc,Banskobystricky,Rimavska Sobota
"Ambulancia vnútorného lekárstva, MUDr. Nándor Nagy, MPH, Rimavská Sobota, (DUAL Medicine s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-vnutorneho-lekarstva-mudr.-nandor-nagy-mph-rimavska-sobota-dual-medicine.html?page_id=132985, Vnútorné lekárstvo,Banskobystricky,Rimavska Sobota
"Všeobecná ambulancia pre dospelých, MUDr. Zuzana Uličná, Rimavská Sobota, (DOCTOR RS s. r. o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/vseobecna-ambulancia-pre-dospelych-mudr.-zuzana-ulicna-rimavska-sobota-doctor-rs-s.-r.-o..html?page_id=132767, Všeobecné lekárstvo,Banskobystricky,Rimavska Sobota
"Všeobecná ambulancia pre dospelých, MUDr. Marína Cetnerová, Rimavská Sobota, (CETNERMED s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/vseobecna-ambulancia-pre-dospelych-mudr.-marina-cetnerova-rimavska-sobota-cetnermed.html?page_id=132765, Všeobecné lekárstvo,Banskobystricky,Rimavska Sobota
"Všeobecná ambulancia pre dospelých, Hajnáčka, (Agomed, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/vseobecna-ambulancia-pre-dospelych-hajnacka-agomed.html?page_id=132762, Všeobecné lekárstvo,Banskobystricky,Rimavska Sobota
"Všeobecná ambulancia pre dospelých, MUDr.Andrea Agócsová, Rimavská Sobota, (Agomed, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/vseobecna-ambulancia-pre-dospelych-mudr.andrea-agocsova-rimavska-sobota-agomed.html?page_id=132763, Všeobecné lekárstvo,Banskobystricky,Rimavska Sobota
"Dispečing dopravnej zdravotnej služby, Hnúšťa, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/dispecing-dopravnej-zdravotnej-sluzby-hnusta-gemerclinic-n.o..html?page_id=132735,,Banskobystricky,Rimavska Sobota
"Ambulancia rýchlej lekárskej pomoci, Rimavská Sobota 1, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-rychlej-lekarskej-pomoci-rimavska-sobota-1-lse-life-star-emergency.html?page_id=132719, Rýchla lekárska pomoc,Banskobystricky,Rimavska Sobota
"Ambulancia rýchlej zdravotnej pomoci, Rimavská Sobota 2, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-rychlej-zdravotnej-pomoci-rimavska-sobota-2-lse-life-star-emergency.html?page_id=132716, Rýchla zdravotná pomoc,Banskobystricky,Rimavska Sobota
"Gynekologická ambulancia, MUDr. Augustín Nagy, Rimavská Seč, (AUBOGYN s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/gynekologicka-ambulancia-mudr.-augustin-nagy-rimavska-sec-aubogyn.html?page_id=132512, Gynekológia a pôrodníctvo,Banskobystricky,Rimavska Sobota
"Ambulancia zubného lekárstva, Rimavská Sobota, (KOKADENT s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-zubneho-lekarstva-rimavska-sobota-kokadent.html?page_id=132252, Zubné lekárstvo,Banskobystricky,Rimavska Sobota
"Ambulancia zubného lekárstva, Rimavská Sobota, (MUDr. Viliam Schmiedt)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-zubneho-lekarstva-rimavska-sobota-mudr.-viliam-schmiedt.html?page_id=131554,!,Banskobystricky,Rimavska Sobota
"Ambulancia zubného lekárstva, MDDr. Soňa Kocúrová, Klenovec, (SS-dent, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-zubneho-lekarstva-mddr.-sona-kocurova-klenovec-ss-dent.html?page_id=130938, Zubné lekárstvo,Banskobystricky,Rimavska Sobota
"Ambulancia vnútorného lekárstva, Rimavská Sobota, (Interson s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-vnutorneho-lekarstva-rimavska-sobota-interson.html?page_id=130730, Vnútorné lekárstvo,Banskobystricky,Rimavska Sobota
"Ambulancia zubného lekárstva, MUDr. Andrea Tyborová, Rimavská Sobota, (AjaDent, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-zubneho-lekarstva-mudr.-andrea-tyborova-rimavska-sobota-ajadent.html?page_id=130243, Zubné lekárstvo,Banskobystricky,Rimavska Sobota
"Všeobecná ambulancia pre dospelých, Lenartovce, (Anahata s. r. o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/vseobecna-ambulancia-pre-dospelych-lenartovce-anahata-s.-r.-o..html?page_id=129478, Všeobecné lekárstvo,Banskobystricky,Rimavska Sobota
"Všeobecná ambulancia pre deti a dospelých, Rimavská Sobota, (JH - MED, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/vseobecna-ambulancia-pre-deti-a-dospelych-rimavska-sobota-jh-med.html?page_id=128220," Všeobecné lekárstvo, Pediatria, Všeobecná starostlivosť o deti a dorast",Banskobystricky,Rimavska Sobota
"Ambulancia zubného lekárstva, Rimavská Sobota, (MDDr. Michal Juršík)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-zubneho-lekarstva-rimavska-sobota-mddr.-michal-jursik.html?page_id=126124," Zubné lekárstvo, Dentoalveolárna chirurgia",Banskobystricky,Rimavska Sobota
"Ambulancia maxilofaciálnej chirurgie, Rimavská Sobota, (ZUBNÉ CENTRUM, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-maxilofacialnej-chirurgie-rimavska-sobota-zubne-centrum.html?page_id=125677," Maxilofaciálna chirurgia, Stomatológia",Banskobystricky,Rimavska Sobota
"Stacionár, neurológia, Rimavská Sobota, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/stacionar-neurologia-rimavska-sobota-svet-zdravia-a.s..html?page_id=125529, Neurológia,Banskobystricky,Rimavska Sobota
"Ambulancia klinickej psychológie, Mgr. Šarlota Sebőková, Rimavská Sobota, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-klinickej-psychologie-mgr.-sarlota-sebokova-rimavska-sobota-svet-zdravia-a.s..html?page_id=125528," Klinická psychológia, Dopravná psychológia",Banskobystricky,Rimavska Sobota
"Stacionár, nefrológia, Rimavská Sobota, (Impax Trading spol. s r. o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/stacionar-nefrologia-rimavska-sobota-impax-trading-spol.-s-r.-o..html?page_id=125319, Nefrológia,Banskobystricky,Rimavska Sobota
"Všeobecná ambulancia pre dospelých, Hrachovo, (Duppra s. r. o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/vseobecna-ambulancia-pre-dospelych-hrachovo-duppra-s.-r.-o..html?page_id=124617, Všeobecné lekárstvo,Banskobystricky,Rimavska Sobota
"Všeobecná ambulancia pre deti a dorast, Rimavská Sobota, (JURAMED s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/vseobecna-ambulancia-pre-deti-a-dorast-rimavska-sobota-juramed.html?page_id=123968, Pediatria,Banskobystricky,Rimavska Sobota
"Ambulancia zubného lekárstva, Rimavská Sobota, (STOMCENTRUM, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-zubneho-lekarstva-rimavska-sobota-stomcentrum.html?page_id=123781, Zubné lekárstvo,Banskobystricky,Rimavska Sobota
"Ambulancia zubného lekárstva, Rimavská Sobota, (STOMCENTRUM, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-zubneho-lekarstva-rimavska-sobota-stomcentrum-1.html?page_id=123780, Zubné lekárstvo,Banskobystricky,Rimavska Sobota
"SVaLZ, rádiológia, Rimavská Sobota, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/svalz-radiologia-rimavska-sobota-svet-zdravia-a.s..html?page_id=123030, Rádiológia,Banskobystricky,Rimavska Sobota
"Dermatovenerologická ambulancia, MUDr. Ondrej Képes, Rimavská Sobota, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/dermatovenerologicka-ambulancia-mudr.-ondrej-kepes-rimavska-sobota-svet-zdravia-a.s..html?page_id=123029, Dermatovenerológia,Banskobystricky,Rimavska Sobota
"Chirurgická ambulancia, Rimavská Sobota, (Elte HU s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/chirurgicka-ambulancia-rimavska-sobota-elte-hu.html?page_id=122950, Chirurgia,Banskobystricky,Rimavska Sobota
"Všeobecná ambulancia pre deti a dorast, Rimavská Sobota, (MARIMED s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/vseobecna-ambulancia-pre-deti-a-dorast-rimavska-sobota-marimed.html?page_id=122155, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Rimavska Sobota
"Všeobecná ambulancia pre deti a dorast, MUDr. Helena Kováčová, Rimavská Sobota, (HELENMED s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-helena-kovacova-rimavska-sobota-helenmed.html?page_id=122151, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Rimavska Sobota
"Ambulancia vnútorného lekárstva, Hajnáčka, (GEMERCLINIC, n.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/rimavska-sobota/ambulancia-vnutorneho-lekarstva-hajnacka-gemerclinic-n.o..html?page_id=122149, Vnútorné lekárstvo,Banskobystricky,Rimavska Sobota
