title,doctor_url,specialization,kraj,okres
"Ambulancia vnútorného lekárstva, Šaľa, (MG INTERNAL MEDICINE, s. r. o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-vnutorneho-lekarstva-sala-mg-internal-medicine-s.-r.-o..html?page_id=135049, Vnútorné lekárstvo,Nitriansky,Šaľa
"Ambulancia rýchlej lekárskej pomoci, Šaľa 1, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-rychlej-lekarskej-pomoci-sala-1-lse-life-star-emergency.html?page_id=134780, Rýchla lekárska pomoc,Nitriansky,Šaľa
"Ortopedická ambulancia, Šaľa, (OLIMED, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ortopedicka-ambulancia-sala-olimed.html?page_id=132906, Ortopédia,Nitriansky,Šaľa
"Všeobecná ambulancia pre dospelých, Trnovec nad Váhom, (IVJAR, s. r. o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-dospelych-trnovec-nad-vahom-ivjar-s.-r.-o..html?page_id=132832, Všeobecné lekárstvo,Nitriansky,Šaľa
"Ambulancia rýchlej zdravotnej pomoci, Šaľa 2, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-rychlej-zdravotnej-pomoci-sala-2-lse-life-star-emergency.html?page_id=132562, Rýchla zdravotná pomoc,Nitriansky,Šaľa
"Všeobecná ambulancia pre dospelých, Šaľa, (NŠH s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-dospelych-sala-nsh.html?page_id=132115, Všeobecné lekárstvo,Nitriansky,Šaľa
"Všeobecná ambulancia pre deti a dorast, Močenok, (MUDr. Mária Prablesková s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-deti-a-dorast-mocenok-mudr.-maria-prableskova.html?page_id=130664," Pediatria, Dorastové lekárstvo",Nitriansky,Šaľa
"Všeobecná ambulancia pre dospelých, Neded, (MUDr. Peter Bakič s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-dospelych-neded-mudr.-peter-bakic.html?page_id=130369, Všeobecné lekárstvo,Nitriansky,Šaľa
"Gynekologická ambulancia, Šaľa, (MEDI-GAMA s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/gynekologicka-ambulancia-sala-medi-gama.html?page_id=130286, Gynekológia a pôrodníctvo,Nitriansky,Šaľa
"Všeobecná ambulancia pre dospelých, Tešedíkovo, (Mihop s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-dospelych-tesedikovo-mihop.html?page_id=129657, Všeobecné lekárstvo,Nitriansky,Šaľa
"Neurologická ambulancia, MUDr. Bese László, Šaľa, (BeseMed s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/neurologicka-ambulancia-mudr.-bese-laszlo-sala-besemed.html?page_id=128175, Neurológia,Nitriansky,Šaľa
"SVaLZ, rádiológia, Šaľa, (RADEVA s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/svalz-radiologia-sala-radeva.html?page_id=126875, Rádiológia,Nitriansky,Šaľa
"ADOS, Nemocničná, Šaľa, (ADOS - ANJEL n.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ados-nemocnicna-sala-ados-anjel-n.o..html?page_id=125589, Domáca ošetrovateľská starostlivosť,Nitriansky,Šaľa
"Ambulancia dentálnej hygieny, Bc. Petronela Dovalovská, Šaľa, (Bc. Petronela Dovalovská)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-dentalnej-hygieny-bc.-petronela-dovalovska-sala-bc.-petronela-dovalovska.html?page_id=124602, Dentálna hygiena,Nitriansky,Šaľa
"Gynekologická ambulancia, Močenok, (ITAR s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/gynekologicka-ambulancia-mocenok-itar.html?page_id=123152, Gynekológia a pôrodníctvo,Nitriansky,Šaľa
"SVaLZ, fyziatria, balneológia a liečebná rehabilitácia, Močenok, (DLV - REHA s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/svalz-fyziatria-balneologia-a-liecebna-rehabilitacia-mocenok-dlv-reha.html?page_id=120585," Fyziatria, balneológia a liečebná rehabilitácia",Nitriansky,Šaľa
"Geriatrická ambulancia, Šaľa, (MEDIDAN, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/geriatricka-ambulancia-sala-medidan.html?page_id=120323, Geriatria,Nitriansky,Šaľa
"SVaLZ, fyziatria, balneológia a liečebná rehabilitácia, Šaľa, (CHARTRES, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/svalz-fyziatria-balneologia-a-liecebna-rehabilitacia-sala-chartres.html?page_id=105514," Fyziatria, balneológia a liečebná rehabilitácia",Nitriansky,Šaľa
"Psychiatrická ambulancia, Šaľa, (Empathia - Sabi, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/psychiatricka-ambulancia-sala-empathia-sabi.html?page_id=97003, Psychiatria,Nitriansky,Šaľa
