title,doctor_url,specialization,kraj,okres
"Ambulancia zubného lekárstva, Trnava, (PDG Dent s. r. o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-zubneho-lekarstva-trnava-pdg-dent-s.-r.-o..html?page_id=140850, Zubné lekárstvo,Trnavský,Trnava
"SVaLZ, fyzioterapia, Trnava, (PhDr. Serhii Zinchenko)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/svalz-fyzioterapia-trnava-phdr.-serhii-zinchenko.html?page_id=140809, Fyzioterapia,Trnavský,Trnava
"Ambulancia diabetológie a porúch látkovej premeny a výživy, Trnava, (CentroMedico, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-trnava-centromedico.html?page_id=140783," Diabetológia, poruchy látkovej premeny a výživy",Trnavský,Trnava
"Jednodňová zdravotná starostlivosť, oftalmológia, Trnava, (IVIO s. r. o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/jednodnova-zdravotna-starostlivost-oftalmologia-trnava-ivio-s.-r.-o..html?page_id=140633, Oftalmológia,Trnavský,Trnava
"Ambulancia zubného lekárstva, Trnava, (Dentest, s. r. o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-zubneho-lekarstva-trnava-dentest-s.-r.-o..html?page_id=140498, Zubné lekárstvo,Trnavský,Trnava
"Gynekologická ambulancia, Trnava, (ALLATURA, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/gynekologicka-ambulancia-trnava-allatura-1.html?page_id=140496, Gynekológia a pôrodníctvo,Trnavský,Trnava
"SVaLZ, liečebná rehabilitácia a fyzioterapia porúch vybraných systémov, Trnava, (Gravity Academy s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/svalz-liecebna-rehabilitacia-a-fyzioterapia-poruch-vybranych-systemov-trnava-gravity-academy.html?page_id=140334," Liečebná rehabilitácia a fyzioterapia porúch vybraných systémov, Mobilizačné techniky",Trnavský,Trnava
"SVaLZ, rádiológia, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/svalz-radiologia-trnava-fakultna-nemocnica-trnava-2.html?page_id=140318, Rádiológia,Trnavský,Trnava
"Ortopedická ambulancia, Trnava, (Medico Pro s. r. o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ortopedicka-ambulancia-trnava-medico-pro-s.-r.-o..html?page_id=139851, Ortopédia,Trnavský,Trnava
"IVIO CLINIC, očná klinika, Trnava, (IVIO s. r. o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ivio-clinic-ocna-klinika-trnava-ivio-s.-r.-o.-1.html?page_id=139848, Oftalmológia,Trnavský,Trnava
"IVIO CLINIC, očná klinika, Trnava, (IVIO s. r. o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ivio-clinic-ocna-klinika-trnava-ivio-s.-r.-o..html?page_id=139849, Oftalmológia,Trnavský,Trnava
"Ambulancia všeobecného lekára, Trnava, (VL.AK s. r. o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-vseobecneho-lekara-trnava-vl.ak-s.-r.-o..html?page_id=136462, Všeobecné lekárstvo,Trnavský,Trnava
"Ambulancia dentálnej hygieny, Trnava, (Bc. Peter Kramárik)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-dentalnej-hygieny-trnava-bc.-peter-kramarik.html?page_id=135945, Dentálna hygiena,Trnavský,Trnava
"Ambulancia klinickej psychológie, Trnava, (CDD (Centre for Developmental Disorders) s. r. o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-klinickej-psychologie-trnava-cdd-centre-for-developmental-disorders-s.-r.-o..html?page_id=135764, Klinická psychológia,Trnavský,Trnava
"Všeobecná ambulancia pre deti a dorast, Trnava, (MED-ARCH Centrum, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/vseobecna-ambulancia-pre-deti-a-dorast-trnava-med-arch-centrum.html?page_id=135674, Všeobecná starostlivosť o deti a dorast,Trnavský,Trnava
"Onkologické centrum FN Trnava, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/onkologicke-centrum-fn-trnava-trnava-fakultna-nemocnica-trnava-1.html?page_id=135508, Klinická onkológia,Trnavský,Trnava
"Onkologické centrum FN Trnava, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/onkologicke-centrum-fn-trnava-trnava-fakultna-nemocnica-trnava.html?page_id=135509, Klinická onkológia,Trnavský,Trnava
"Ambulancia klinickej imunológie a alergológie, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-klinickej-imunologie-a-alergologie-trnava-fakultna-nemocnica-trnava.html?page_id=135507, Klinická imunológia a alergológia,Trnavský,Trnava
"Ambulancia zubného lekárstva, Trnava, (Zdent clinic s. r. o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-zubneho-lekarstva-trnava-zdent-clinic-s.-r.-o..html?page_id=135486, Zubné lekárstvo,Trnavský,Trnava
"Infektologická ambulancia, Trnava, (KARIBU s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/infektologicka-ambulancia-trnava-karibu.html?page_id=135335, Infektológia,Trnavský,Trnava
"Ambulancia rýchlej zdravotnej pomoci, Zavar, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-rychlej-zdravotnej-pomoci-zavar-lse-life-star-emergency.html?page_id=135230, Rýchla zdravotná pomoc,Trnavský,Trnava
"Ambulancia rýchlej zdravotnej pomoci, Dechtice, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-rychlej-zdravotnej-pomoci-dechtice-lse-life-star-emergency.html?page_id=135180, Rýchla zdravotná pomoc,Trnavský,Trnava
"Ambulancia klinickej psychológie, Trnava, (Fakultná nemocnica Trnava)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-klinickej-psychologie-trnava-fakultna-nemocnica-trnava.html?page_id=135103, Klinická psychológia,Trnavský,Trnava
"Ambulancia zubného lekárstva, Trnava, (DENTALIS, s. r. o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-zubneho-lekarstva-trnava-dentalis-s.-r.-o..html?page_id=135064, Zubné lekárstvo,Trnavský,Trnava
"Ambulancia dentálnej hygieny, Trnava, (DENTALIS, s. r. o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-dentalnej-hygieny-trnava-dentalis-s.-r.-o..html?page_id=135063, Dentálna hygiena,Trnavský,Trnava
"Ambulancia rýchlej zdravotnej pomoci, Trnava 3, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-rychlej-zdravotnej-pomoci-trnava-3-lse-life-star-emergency.html?page_id=134930, Rýchla zdravotná pomoc,Trnavský,Trnava
"Ambulancia rýchlej zdravotnej pomoci, Dolné Orešany, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-rychlej-zdravotnej-pomoci-dolne-oresany-lse-life-star-emergency.html?page_id=134763, Rýchla zdravotná pomoc,Trnavský,Trnava
"Ambulancia rýchlej lekárskej pomoci, Trnava 2, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-rychlej-lekarskej-pomoci-trnava-2-lse-life-star-emergency.html?page_id=134668, Rýchla lekárska pomoc,Trnavský,Trnava
"Všeobecná ambulancia pre dospelých, Trnava, (SagaVita s. r. o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/vseobecna-ambulancia-pre-dospelych-trnava-sagavita-s.-r.-o..html?page_id=133157, Všeobecné lekárstvo,Trnavský,Trnava
"Ortopedická ambulancia, Trnava, (VIGEO, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ortopedicka-ambulancia-trnava-vigeo.html?page_id=132910, Ortopédia,Trnavský,Trnava
"Ambulancia úrazovej chirurgie, Trnava, (MISTIG, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-urazovej-chirurgie-trnava-mistig.html?page_id=132893, úrazová chirurgia,Trnavský,Trnava
"Ambulancia rýchlej zdravotnej pomoci „S“, Trnava 4, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-rychlej-zdravotnej-pomoci-s-trnava-4-lse-life-star-emergency.html?page_id=132793, Rýchla zdravotná pomoc „S“,Trnavský,Trnava
"Ambulancia rýchlej zdravotnej pomoci „S“, Trnava 1, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-rychlej-zdravotnej-pomoci-s-trnava-1-lse-life-star-emergency.html?page_id=132794, Rýchla zdravotná pomoc „S“,Trnavský,Trnava
"Ambulancia pracovnej a organizačnej psychológie, Jaslovské Bohunice, (Gnostik, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-pracovnej-a-organizacnej-psychologie-jaslovske-bohunice-gnostik.html?page_id=132234," Pracovná a organizačná psychológia, Dopravná psychológia",Trnavský,Trnava
"SVaLZ, liečebná rehabilitácia a fyzioterapia porúch vybraných systémov, Šúrovce, (Centrum rehabilitácie Miroslava Náhlika - CEREMINA, n.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/svalz-liecebna-rehabilitacia-a-fyzioterapia-poruch-vybranych-systemov-surovce-centrum-rehabilitacie-miroslava-nahlika-ceremina-n.o..html?page_id=132143, Liečebná rehabilitácia a fyzioterapia porúch vybraných systémov,Trnavský,Trnava
"Ambulancia zubného lekárstva, Trnava, (WERNERdent, s.r.o.)",https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/ambulancia-zubneho-lekarstva-trnava-wernerdent.html?page_id=132135, Zubné lekárstvo,Trnavský,Trnava
