title,doctor_url,specialization,kraj,okres
"Ambulancia zubného lekárstva, Žiar nad Hronom, (MUDr. Ingrid Kupcová)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ambulancia-zubneho-lekarstva-ziar-nad-hronom-mudr.-ingrid-kupcova.html?page_id=126275, Zubné lekárstvo,Banskobystricky,Žiar nad Hronom
"Ambulancia pracovného lekárstva, Žiar nad Hronom, (ProCare, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ambulancia-pracovneho-lekarstva-ziar-nad-hronom-procare-a.s..html?page_id=125412, Pracovné lekárstvo,Banskobystricky,Žiar nad Hronom
"Ambulancia fyziatrie, balneológie a liečebnej rehabilitácie, Kremnica, (Psychiatrická nemocnica prof. Matulaya Kremnica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ambulancia-fyziatrie-balneologie-a-liecebnej-rehabilitacie-kremnica-psychiatricka-nemocnica-prof.-matulaya-kremnica.html?page_id=125026," Fyziatria, balneológia a liečebná rehabilitácia",Banskobystricky,Žiar nad Hronom
"SVaLZ, fyziatria, balneológia a liečebná rehabilitácia, Kremnica, (Psychiatrická nemocnica prof. Matulaya Kremnica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/svalz-fyziatria-balneologia-a-liecebna-rehabilitacia-kremnica-psychiatricka-nemocnica-prof.-matulaya-kremnica.html?page_id=125028," Fyziatria, balneológia a liečebná rehabilitácia",Banskobystricky,Žiar nad Hronom
"Psychiatrická ambulancia, MUDr. Alena Kutišová, Kremnica, (Psychiatrická nemocnica prof. Matulaya Kremnica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/psychiatricka-ambulancia-mudr.-alena-kutisova-kremnica-psychiatricka-nemocnica-prof.-matulaya-kremnica.html?page_id=125027, Psychiatria,Banskobystricky,Žiar nad Hronom
"Ambulancia vnútorného lekárstva, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ambulancia-vnutorneho-lekarstva-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=123076, Vnútorné lekárstvo,Banskobystricky,Žiar nad Hronom
"SVaLZ, rádiológia, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/svalz-radiologia-ziar-nad-hronom-svet-zdravia-a.s.-1.html?page_id=121507, Rádiológia,Banskobystricky,Žiar nad Hronom
"Gynekologická ambulancia, MUDr. Štefan Novysedlák, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/gynekologicka-ambulancia-mudr.-stefan-novysedlak-ziar-nad-hronom-svet-zdravia-a.s.-1.html?page_id=121506, Gynekológia a pôrodníctvo,Banskobystricky,Žiar nad Hronom
"Ambulancia klinickej onkológie, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ambulancia-klinickej-onkologie-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=121505,!,Banskobystricky,Žiar nad Hronom
"Dermatovenerologická ambulancia, Hliník nad Hronom, (MUDr. Miriam Palajová)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/dermatovenerologicka-ambulancia-hlinik-nad-hronom-mudr.-miriam-palajova.html?page_id=120522, Dermatovenerológia,Banskobystricky,Žiar nad Hronom
"Ambulancia pracovnej a organizačnej psychológie, Žiar nad Hronom, (Aklip s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ambulancia-pracovnej-a-organizacnej-psychologie-ziar-nad-hronom-aklip.html?page_id=120204," Pracovná a organizačná psychológia, Dopravná psychológia",Banskobystricky,Žiar nad Hronom
"Všeobecná ambulancia pre dospelých, Hliník nad Hronom, (MUDr. Vladimír Kratochvíľa)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/vseobecna-ambulancia-pre-dospelych-hlinik-nad-hronom-mudr.-vladimir-kratochvila.html?page_id=104846, Všeobecné lekárstvo,Banskobystricky,Žiar nad Hronom
"Všeobecná ambulancia pre dospelých, Hliník nad Hronom, (DH - MED, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/vseobecna-ambulancia-pre-dospelych-hlinik-nad-hronom-dh-med.html?page_id=104036, Všeobecné lekárstvo,Banskobystricky,Žiar nad Hronom
"Ambulancia zubného lekárstva, Kremnica, (MDDr. Peter Lukovský)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ambulancia-zubneho-lekarstva-kremnica-mddr.-peter-lukovsky.html?page_id=103999, Zubné lekárstvo,Banskobystricky,Žiar nad Hronom
"Poliklinika, Priemyselná, Žiar nad Hronom, (Poliklinika ProCare Žiar s. r. o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/poliklinika-priemyselna-ziar-nad-hronom-poliklinika-procare-ziar-s.-r.-o..html?page_id=103524,66-50007564-A0010,Banskobystricky,Žiar nad Hronom
"Pneumologicko-ftizeologická ambulancia, Žiar nad Hronom, (Šperka & Šperková, spol. s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/pneumologicko-ftizeologicka-ambulancia-ziar-nad-hronom-sperka-sperkova-spol..html?page_id=96750, Pneumológia a ftizeológia,Banskobystricky,Žiar nad Hronom
"Ambulancia plastickej chirurgie, Žiar nad Hronom, (Belleza s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ambulancia-plastickej-chirurgie-ziar-nad-hronom-belleza.html?page_id=96709, Plastická chirurgia,Banskobystricky,Žiar nad Hronom
"VLD-MUDr.Ľubica Brodová,s.r.o., Žiar nad Hronom, (VLD - MUDr. Ľubica Brodová, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/vld-mudr.lubica-brodova-ziar-nad-hronom-vld-mudr.-lubica-brodova.html?page_id=96562, Všeobecné lekárstvo,Banskobystricky,Žiar nad Hronom
"Všeobecná ambulancia pre dospelých,  MUDr. Janka Keherová, Žiar nad Hronom, (VLD - MUDr. Jana Keherová, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/vseobecna-ambulancia-pre-dospelych-mudr.-janka-keherova-ziar-nad-hronom-vld-mudr.-jana-keherova.html?page_id=96554, Všeobecné lekárstvo,Banskobystricky,Žiar nad Hronom
"Všeobecná ambulancia pre dospelých, Žiar nad Hronom, (VLD - MUDr. Jana Mrázová, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/vseobecna-ambulancia-pre-dospelych-ziar-nad-hronom-vld-mudr.-jana-mrazova.html?page_id=96556, Všeobecné lekárstvo,Banskobystricky,Žiar nad Hronom
"Všeobecná ambulancia pre dospelých, Žiar nad Hronom, (VLD - MUDr. Lenka Jašková, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/vseobecna-ambulancia-pre-dospelych-ziar-nad-hronom-vld-mudr.-lenka-jaskova.html?page_id=96558, Všeobecné lekárstvo,Banskobystricky,Žiar nad Hronom
"Všeobecná ambulancia pre dospelých, Žiar nad Hronom, (VLD - MUDr. Martina Kmeťová, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/vseobecna-ambulancia-pre-dospelych-ziar-nad-hronom-vld-mudr.-martina-kmetova.html?page_id=96560, Všeobecné lekárstvo,Banskobystricky,Žiar nad Hronom
"Ambulancia zubného lekárstva, Lutila, (VK STOM s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ambulancia-zubneho-lekarstva-lutila-vk-stom.html?page_id=96550, Zubné lekárstvo,Banskobystricky,Žiar nad Hronom
"Všeobecná ambulancia pre dospelých, MUDr. Milota Višňovská, Žiar nad Hronom, (VADEMECUM s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/vseobecna-ambulancia-pre-dospelych-mudr.-milota-visnovska-ziar-nad-hronom-vademecum.html?page_id=96515, Všeobecné lekárstvo,Banskobystricky,Žiar nad Hronom
