title,doctor_url,specialization,kraj,okres
"Gynekologická ambulancia, Sabinov, (Karinea s. r. o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/gynekologicka-ambulancia-sabinov-karinea-s.-r.-o..html?page_id=132455, Gynekológia a pôrodníctvo,Prešovský,Sabinov
"Ambulancia vnútorného lekárstva, MUDr. Eva Hrbatá, Sabinov, (MEDEPH s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-vnutorneho-lekarstva-mudr.-eva-hrbata-sabinov-medeph.html?page_id=130760, Vnútorné lekárstvo,Prešovský,Sabinov
"Kardiologická ambulancia, MUDr. Eva Hrbatá, Sabinov, (MEDEPH s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/kardiologicka-ambulancia-mudr.-eva-hrbata-sabinov-medeph.html?page_id=130761, Kardiológia,Prešovský,Sabinov
"Všeobecná ambulancia pre dospelých, Sabinov, (Poliklinika Sabinov, n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-dospelych-sabinov-poliklinika-sabinov-n.o..html?page_id=128406, Všeobecné lekárstvo,Prešovský,Sabinov
"Všeobecná ambulancia pre deti a dorast, Sabinov, (Poliklinika Sabinov, n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-deti-a-dorast-sabinov-poliklinika-sabinov-n.o..html?page_id=128405, Všeobecná starostlivosť o deti a dorast,Prešovský,Sabinov
"Všeobecná ambulancia pre deti a dorast, Torysa, (MARIAMED s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-deti-a-dorast-torysa-mariamed.html?page_id=126393, Všeobecná starostlivosť o deti a dorast,Prešovský,Sabinov
"Ambulancia čeľustnej ortopédie, Sabinov, (CLINDENS, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-celustnej-ortopedie-sabinov-clindens.html?page_id=125703, čeľustná ortopédia,Prešovský,Sabinov
"Ambulancia zubného lekárstva, Sabinov, (CLINDENS, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-zubneho-lekarstva-sabinov-clindens.html?page_id=125702, Zubné lekárstvo,Prešovský,Sabinov
"Tkanivové zariadenie, Jarková, Šarišské Michaľany, (IMUNA PHARM, a.s.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/tkanivove-zariadenie-jarkova-sarisske-michalany-imuna-pharm-a.s..html?page_id=125280," Chirurgia, Plastická chirurgia",Prešovský,Sabinov
"SVaLZ, rádiológia, MUDr. Andrea Porembová, Lipany, (Ľubovnianska nemocnica, n. o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/svalz-radiologia-mudr.-andrea-porembova-lipany-lubovnianska-nemocnica-n.-o..html?page_id=124855, Rádiológia,Prešovský,Sabinov
