title,doctor_url,specialization,kraj,okres
"Ambulancia diabetológie a porúch látkovej premeny a výživy, MUDr. Katarína Belešová, Košice-Dargov.hrdinov, (LUMEDIC s. r. o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-mudr.-katarina-belesova-kosice-dargov.hrdinov-lumedic-s.-r.-o..html?page_id=122797," Diabetológia, poruchy látkovej premeny a výživy",Košický,Košice 3
"Ortopedická ambulancia, MUDr. Branislav Barla, Košice-Dargov.hrdinov, (Ortopédia inak s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ortopedicka-ambulancia-mudr.-branislav-barla-kosice-dargov.hrdinov-ortopedia-inak.html?page_id=105673, Ortopédia,Košický,Košice 3
"Gastroenterologická ambulancia, MUDr. Júlia Brandeburová, Košice-Dargov.hrdinov, (B + B MED, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/gastroenterologicka-ambulancia-mudr.-julia-brandeburova-kosice-dargov.hrdinov-b-b-med.html?page_id=105389, Gastroenterológia,Košický,Košice 3
"Ambulancia zubného lekárstva, MUDr. Alexander Medzihradský, Košice-Dargov.hrdinov, (Alexia creative, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-zubneho-lekarstva-mudr.-alexander-medzihradsky-kosice-dargov.hrdinov-alexia-creative.html?page_id=103248, Zubné lekárstvo,Košický,Košice 3
"Všeobecná ambulancia pre dospelých, MUDr. Iveta Šurinová, Košice-Dargov.hrdinov, (PaPe Med s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/vseobecna-ambulancia-pre-dospelych-mudr.-iveta-surinova-kosice-dargov.hrdinov-pape-med.html?page_id=92612," Všeobecné lekárstvo, Vnútorné lekárstvo",Košický,Košice 3
"Psychiatrická ambulancia, MUDr. Adriena Smiešková, Košice-Dargov.hrdinov, (Frenia s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/psychiatricka-ambulancia-mudr.-adriena-smieskova-kosice-dargov.hrdinov-frenia.html?page_id=82188, Psychiatria,Košický,Košice 3
"Jednodňová zdravotná starostlivosť, chirurgia, MUDr. Štefan Šándor, Košice-Dargov.hrdinov, (Xenon SK, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/jednodnova-zdravotna-starostlivost-chirurgia-mudr.-stefan-sandor-kosice-dargov.hrdinov-xenon-sk.html?page_id=82116, Chirurgia,Košický,Košice 3
"Chirurgická ambulancia, MUDr. Štefan Šándor, Košice-Dargov.hrdinov, (Xenon SK, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/chirurgicka-ambulancia-mudr.-stefan-sandor-kosice-dargov.hrdinov-xenon-sk.html?page_id=82115, Chirurgia,Košický,Košice 3
"Jednodňová zdravotná starostlivosť, ultrazvuk v gynekológii a pôrodníctve, MUDr. Marcel Lupták, Košice-Dargov.hrdinov, (Xenon SK, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/jednodnova-zdravotna-starostlivost-ultrazvuk-v-gynekologii-a-porodnictve-mudr.-marcel-luptak-kosice-dargov.hrdinov-xenon-sk.html?page_id=82114, Ultrazvuk v gynekológii a pôrodníctve,Košický,Košice 3
"Gynekologická ambulancia, MUDr. Marcel Lupták, Košice-Dargov.hrdinov, (Xenon SK, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/gynekologicka-ambulancia-mudr.-marcel-luptak-kosice-dargov.hrdinov-xenon-sk.html?page_id=82113, Gynekológia a pôrodníctvo,Košický,Košice 3
