title,doctor_url,specialization,kraj,okres
"SVaLZ, rádiológia, Banská Štiavnica, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/svalz-radiologia-banska-stiavnica-svet-zdravia-a.s..html?page_id=120738, Rádiológia,Banskobystricky,Banska Štiavnica
"Ambulancia pracovnej a organizačnej psychológie, Banská Štiavnica, (PhDr. Anna Štetinová, CSc., s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-pracovnej-a-organizacnej-psychologie-banska-stiavnica-phdr.-anna-stetinova-csc..html?page_id=120120," Pracovná a organizačná psychológia, Dopravná psychológia",Banskobystricky,Banska Štiavnica
"Jednodňová zdravotná starostlivosť, chirurgia, Banská Štiavnica, (ASCLEPIUS)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/jednodnova-zdravotna-starostlivost-chirurgia-banska-stiavnica-asclepius.html?page_id=104691, Chirurgia,Banskobystricky,Banska Štiavnica
"Ambulancia cievnej chirurgie, Banská Štiavnica, (ASCLEPIUS)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-cievnej-chirurgie-banska-stiavnica-asclepius.html?page_id=104690, Cievna chirurgia,Banskobystricky,Banska Štiavnica
"Všeobecná ambulancia pre dospelých, Banská Štiavnica, (PlusCare, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/vseobecna-ambulancia-pre-dospelych-banska-stiavnica-pluscare.html?page_id=104411, Všeobecné lekárstvo,Banskobystricky,Banska Štiavnica
"Ambulancia vnútorného lekárstva, Banská Štiavnica, (MUDr. Marian Streško)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-vnutorneho-lekarstva-banska-stiavnica-mudr.-marian-stresko.html?page_id=103700, Vnútorné lekárstvo,Banskobystricky,Banska Štiavnica
"Gynekologická ambulancia, MUDr. Martina Brosková, Banská Štiavnica, (MB FEMINA, s. r. o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/gynekologicka-ambulancia-mudr.-martina-broskova-banska-stiavnica-mb-femina-s.-r.-o..html?page_id=96950, Gynekológia a pôrodníctvo,Banskobystricky,Banska Štiavnica
"Lakme, s.r.o., Banská Štiavnica, (Lakme, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/lakme-banska-stiavnica-lakme.html?page_id=96868, Gynekológia a pôrodníctvo,Banskobystricky,Banska Štiavnica
"Psychiatrická ambulancia, Banská Štiavnica, (TEGMEN, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/psychiatricka-ambulancia-banska-stiavnica-tegmen.html?page_id=96466, Psychiatria,Banskobystricky,Banska Štiavnica
"SVaLZ, fyziatria, balneológia a liečebná rehabilitácia, Banská Štiavnica, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/svalz-fyziatria-balneologia-a-liecebna-rehabilitacia-banska-stiavnica-svet-zdravia-a.s..html?page_id=96443," Fyziatria, balneológia a liečebná rehabilitácia",Banskobystricky,Banska Štiavnica
